disctrict_code,district,station_id
11110,종로구,ST-117
11110,종로구,ST-118
11110,종로구,ST-119
11110,종로구,ST-120
11110,종로구,ST-121
11110,종로구,ST-122
11110,종로구,ST-123
11110,종로구,ST-124
11110,종로구,ST-125
11110,종로구,ST-130
11110,종로구,ST-131
11110,종로구,ST-132
11110,종로구,ST-133
11110,종로구,ST-1372
11110,종로구,ST-1373
11110,종로구,ST-1374
11110,종로구,ST-141
11110,종로구,ST-142
11110,종로구,ST-143
11110,종로구,ST-1431
11110,종로구,ST-1432
11110,종로구,ST-144
11110,종로구,ST-145
11110,종로구,ST-149
11110,종로구,ST-150
11110,종로구,ST-151
11110,종로구,ST-153
11110,종로구,ST-154
11110,종로구,ST-155
11110,종로구,ST-156
11110,종로구,ST-157
11110,종로구,ST-158
11110,종로구,ST-159
11110,종로구,ST-160
11110,종로구,ST-1605
11110,종로구,ST-1606
11110,종로구,ST-1607
11110,종로구,ST-1608
11110,종로구,ST-1609
11110,종로구,ST-161
11110,종로구,ST-1610
11110,종로구,ST-1611
11110,종로구,ST-1612
11110,종로구,ST-1613
11110,종로구,ST-1619
11110,종로구,ST-165
11110,종로구,ST-167
11110,종로구,ST-168
11110,종로구,ST-169
11110,종로구,ST-170
11110,종로구,ST-171
11110,종로구,ST-172
11110,종로구,ST-173
11110,종로구,ST-174
11110,종로구,ST-175
11110,종로구,ST-1752
11110,종로구,ST-1755
11110,종로구,ST-1756
11110,종로구,ST-1759
11110,종로구,ST-176
11110,종로구,ST-177
11110,종로구,ST-178
11110,종로구,ST-179
11110,종로구,ST-1798
11110,종로구,ST-1799
11110,종로구,ST-180
11110,종로구,ST-1800
11110,종로구,ST-1801
11110,종로구,ST-1802
11110,종로구,ST-1803
11110,종로구,ST-1804
11110,종로구,ST-1805
11110,종로구,ST-1806
11110,종로구,ST-1807
11110,종로구,ST-1808
11110,종로구,ST-1809
11110,종로구,ST-181
11110,종로구,ST-1810
11110,종로구,ST-1811
11110,종로구,ST-1812
11110,종로구,ST-1813
11110,종로구,ST-1814
11110,종로구,ST-1815
11110,종로구,ST-1816
11110,종로구,ST-1817
11110,종로구,ST-1818
11110,종로구,ST-1819
11110,종로구,ST-182
11110,종로구,ST-1820
11110,종로구,ST-1821
11110,종로구,ST-1822
11110,종로구,ST-1823
11110,종로구,ST-1824
11110,종로구,ST-1825
11110,종로구,ST-1826
11110,종로구,ST-1827
11110,종로구,ST-1828
11110,종로구,ST-1829
11110,종로구,ST-183
11110,종로구,ST-2019
11110,종로구,ST-2423
11110,종로구,ST-2427
11110,종로구,ST-2472
11110,종로구,ST-2473
11110,종로구,ST-2511
11110,종로구,ST-2512
11110,종로구,ST-2513
11110,종로구,ST-2565
11110,종로구,ST-2622
11110,종로구,ST-2623
11110,종로구,ST-2923
11110,종로구,ST-3075
11110,종로구,ST-3090
11110,종로구,ST-3354
11110,종로구,ST-336
11110,종로구,ST-337
11110,종로구,ST-444
11110,종로구,ST-938
11110,종로구,ST-939
11110,종로구,ST-940
11110,종로구,ST-941
11110,종로구,ST-978
11110,종로구,ST-979
11140,중구,ST-116
11140,중구,ST-126
11140,중구,ST-128
11140,중구,ST-129
11140,중구,ST-134
11140,중구,ST-135
11140,중구,ST-136
11140,중구,ST-137
11140,중구,ST-138
11140,중구,ST-139
11140,중구,ST-140
11140,중구,ST-1435
11140,중구,ST-1436
11140,중구,ST-1437
11140,중구,ST-1438
11140,중구,ST-1439
11140,중구,ST-1440
11140,중구,ST-146
11140,중구,ST-147
11140,중구,ST-148
11140,중구,ST-152
11140,중구,ST-162
11140,중구,ST-163
11140,중구,ST-1668
11140,중구,ST-1669
11140,중구,ST-1670
11140,중구,ST-1761
11140,중구,ST-1768
11140,중구,ST-1769
11140,중구,ST-1770
11140,중구,ST-1771
11140,중구,ST-1772
11140,중구,ST-1773
11140,중구,ST-1774
11140,중구,ST-1775
11140,중구,ST-1776
11140,중구,ST-1777
11140,중구,ST-1778
11140,중구,ST-1779
11140,중구,ST-1780
11140,중구,ST-1781
11140,중구,ST-1782
11140,중구,ST-1783
11140,중구,ST-1784
11140,중구,ST-1785
11140,중구,ST-1786
11140,중구,ST-1787
11140,중구,ST-1788
11140,중구,ST-1789
11140,중구,ST-1790
11140,중구,ST-1791
11140,중구,ST-184
11140,중구,ST-185
11140,중구,ST-186
11140,중구,ST-187
11140,중구,ST-188
11140,중구,ST-189
11140,중구,ST-190
11140,중구,ST-191
11140,중구,ST-192
11140,중구,ST-193
11140,중구,ST-194
11140,중구,ST-195
11140,중구,ST-196
11140,중구,ST-197
11140,중구,ST-198
11140,중구,ST-199
11140,중구,ST-2138
11140,중구,ST-2422
11140,중구,ST-2430
11140,중구,ST-2431
11140,중구,ST-2432
11140,중구,ST-2433
11140,중구,ST-2434
11140,중구,ST-2514
11140,중구,ST-2515
11140,중구,ST-2516
11140,중구,ST-2517
11140,중구,ST-2518
11140,중구,ST-2519
11140,중구,ST-2520
11140,중구,ST-2521
11140,중구,ST-2522
11140,중구,ST-2523
11140,중구,ST-2524
11140,중구,ST-2525
11140,중구,ST-2526
11140,중구,ST-2527
11140,중구,ST-2566
11140,중구,ST-2624
11140,중구,ST-2625
11140,중구,ST-2626
11140,중구,ST-2693
11140,중구,ST-2786
11140,중구,ST-2805
11140,중구,ST-2845
11140,중구,ST-2903
11140,중구,ST-3052
11140,중구,ST-3053
11140,중구,ST-3161
11140,중구,ST-3210
11140,중구,ST-3255
11140,중구,ST-3291
11140,중구,ST-3297
11140,중구,ST-3305
11140,중구,ST-3342
11140,중구,ST-338
11140,중구,ST-943
11140,중구,ST-944
11140,중구,ST-945
11140,중구,ST-946
11140,중구,ST-977
11170,용산구,ST-1324
11170,용산구,ST-1325
11170,용산구,ST-1326
11170,용산구,ST-1327
11170,용산구,ST-1328
11170,용산구,ST-1339
11170,용산구,ST-1340
11170,용산구,ST-1341
11170,용산구,ST-1342
11170,용산구,ST-1343
11170,용산구,ST-1344
11170,용산구,ST-1376
11170,용산구,ST-1441
11170,용산구,ST-1442
11170,용산구,ST-1443
11170,용산구,ST-1444
11170,용산구,ST-1445
11170,용산구,ST-1446
11170,용산구,ST-1615
11170,용산구,ST-1721
11170,용산구,ST-2171
11170,용산구,ST-2172
11170,용산구,ST-2173
11170,용산구,ST-2174
11170,용산구,ST-2175
11170,용산구,ST-2176
11170,용산구,ST-2177
11170,용산구,ST-2178
11170,용산구,ST-2179
11170,용산구,ST-2180
11170,용산구,ST-2181
11170,용산구,ST-2182
11170,용산구,ST-2183
11170,용산구,ST-2184
11170,용산구,ST-2185
11170,용산구,ST-2186
11170,용산구,ST-2187
11170,용산구,ST-2188
11170,용산구,ST-2189
11170,용산구,ST-2190
11170,용산구,ST-2191
11170,용산구,ST-2192
11170,용산구,ST-2239
11170,용산구,ST-2240
11170,용산구,ST-2436
11170,용산구,ST-2437
11170,용산구,ST-2438
11170,용산구,ST-2439
11170,용산구,ST-2440
11170,용산구,ST-2441
11170,용산구,ST-2442
11170,용산구,ST-2443
11170,용산구,ST-2444
11170,용산구,ST-2445
11170,용산구,ST-2446
11170,용산구,ST-2447
11170,용산구,ST-2448
11170,용산구,ST-2449
11170,용산구,ST-2450
11170,용산구,ST-2451
11170,용산구,ST-2452
11170,용산구,ST-2453
11170,용산구,ST-2454
11170,용산구,ST-2455
11170,용산구,ST-2456
11170,용산구,ST-2469
11170,용산구,ST-2866
11170,용산구,ST-2880
11170,용산구,ST-2924
11170,용산구,ST-3054
11170,용산구,ST-3056
11170,용산구,ST-3080
11170,용산구,ST-3081
11170,용산구,ST-3082
11170,용산구,ST-3083
11170,용산구,ST-3135
11170,용산구,ST-3138
11170,용산구,ST-3159
11170,용산구,ST-322
11170,용산구,ST-323
11170,용산구,ST-324
11170,용산구,ST-3249
11170,용산구,ST-325
11170,용산구,ST-326
11170,용산구,ST-327
11170,용산구,ST-328
11170,용산구,ST-329
11170,용산구,ST-330
11170,용산구,ST-331
11170,용산구,ST-332
11170,용산구,ST-333
11170,용산구,ST-334
11170,용산구,ST-335
11170,용산구,ST-434
11170,용산구,ST-435
11170,용산구,ST-436
11170,용산구,ST-437
11170,용산구,ST-438
11170,용산구,ST-439
11170,용산구,ST-440
11170,용산구,ST-441
11170,용산구,ST-442
11200,성동구,ST-103
11200,성동구,ST-104
11200,성동구,ST-105
11200,성동구,ST-106
11200,성동구,ST-107
11200,성동구,ST-108
11200,성동구,ST-109
11200,성동구,ST-111
11200,성동구,ST-112
11200,성동구,ST-115
11200,성동구,ST-1195
11200,성동구,ST-1197
11200,성동구,ST-1198
11200,성동구,ST-1199
11200,성동구,ST-1336
11200,성동구,ST-1377
11200,성동구,ST-1599
11200,성동구,ST-1600
11200,성동구,ST-1601
11200,성동구,ST-1616
11200,성동구,ST-1617
11200,성동구,ST-1618
11200,성동구,ST-1659
11200,성동구,ST-1737
11200,성동구,ST-1738
11200,성동구,ST-1747
11200,성동구,ST-1749
11200,성동구,ST-2326
11200,성동구,ST-2327
11200,성동구,ST-2328
11200,성동구,ST-2329
11200,성동구,ST-2330
11200,성동구,ST-2331
11200,성동구,ST-2332
11200,성동구,ST-2333
11200,성동구,ST-2334
11200,성동구,ST-2335
11200,성동구,ST-2336
11200,성동구,ST-2337
11200,성동구,ST-2338
11200,성동구,ST-2339
11200,성동구,ST-234
11200,성동구,ST-2340
11200,성동구,ST-2341
11200,성동구,ST-2342
11200,성동구,ST-2343
11200,성동구,ST-2344
11200,성동구,ST-235
11200,성동구,ST-236
11200,성동구,ST-237
11200,성동구,ST-238
11200,성동구,ST-239
11200,성동구,ST-240
11200,성동구,ST-241
11200,성동구,ST-242
11200,성동구,ST-2420
11200,성동구,ST-2421
11200,성동구,ST-243
11200,성동구,ST-244
11200,성동구,ST-245
11200,성동구,ST-246
11200,성동구,ST-2466
11200,성동구,ST-2467
11200,성동구,ST-2468
11200,성동구,ST-247
11200,성동구,ST-248
11200,성동구,ST-249
11200,성동구,ST-250
11200,성동구,ST-251
11200,성동구,ST-2787
11200,성동구,ST-2834
11200,성동구,ST-2856
11200,성동구,ST-2863
11200,성동구,ST-2864
11200,성동구,ST-3002
11200,성동구,ST-3003
11200,성동구,ST-3042
11200,성동구,ST-3043
11200,성동구,ST-3044
11200,성동구,ST-3099
11200,성동구,ST-3120
11200,성동구,ST-3121
11200,성동구,ST-3136
11200,성동구,ST-3205
11200,성동구,ST-3228
11200,성동구,ST-3265
11200,성동구,ST-3267
11200,성동구,ST-3277
11200,성동구,ST-3320
11200,성동구,ST-3325
11200,성동구,ST-3326
11200,성동구,ST-355
11200,성동구,ST-356
11200,성동구,ST-357
11200,성동구,ST-358
11200,성동구,ST-359
11200,성동구,ST-360
11200,성동구,ST-361
11200,성동구,ST-362
11200,성동구,ST-363
11200,성동구,ST-364
11200,성동구,ST-365
11200,성동구,ST-366
11200,성동구,ST-367
11200,성동구,ST-368
11200,성동구,ST-370
11200,성동구,ST-371
11200,성동구,ST-372
11200,성동구,ST-373
11200,성동구,ST-374
11200,성동구,ST-375
11200,성동구,ST-376
11200,성동구,ST-446
11200,성동구,ST-447
11200,성동구,ST-48
11200,성동구,ST-482
11200,성동구,ST-506
11200,성동구,ST-967
11215,광진구,ST-100
11215,광진구,ST-101
11215,광진구,ST-102
11215,광진구,ST-113
11215,광진구,ST-114
11215,광진구,ST-1191
11215,광진구,ST-1192
11215,광진구,ST-1193
11215,광진구,ST-1194
11215,광진구,ST-1263
11215,광진구,ST-1266
11215,광진구,ST-1271
11215,광진구,ST-1378
11215,광진구,ST-1379
11215,광진구,ST-1427
11215,광진구,ST-1428
11215,광진구,ST-1429
11215,광진구,ST-1602
11215,광진구,ST-1603
11215,광진구,ST-1660
11215,광진구,ST-1661
11215,광진구,ST-1662
11215,광진구,ST-1663
11215,광진구,ST-1664
11215,광진구,ST-1690
11215,광진구,ST-1722
11215,광진구,ST-1760
11215,광진구,ST-2302
11215,광진구,ST-2303
11215,광진구,ST-2304
11215,광진구,ST-2305
11215,광진구,ST-2306
11215,광진구,ST-2307
11215,광진구,ST-2308
11215,광진구,ST-2310
11215,광진구,ST-2311
11215,광진구,ST-2312
11215,광진구,ST-2313
11215,광진구,ST-2314
11215,광진구,ST-2315
11215,광진구,ST-2316
11215,광진구,ST-2317
11215,광진구,ST-2318
11215,광진구,ST-2319
11215,광진구,ST-2320
11215,광진구,ST-2321
11215,광진구,ST-2322
11215,광진구,ST-2323
11215,광진구,ST-2324
11215,광진구,ST-2325
11215,광진구,ST-2407
11215,광진구,ST-2408
11215,광진구,ST-252
11215,광진구,ST-253
11215,광진구,ST-254
11215,광진구,ST-2541
11215,광진구,ST-2542
11215,광진구,ST-2543
11215,광진구,ST-2544
11215,광진구,ST-2545
11215,광진구,ST-2546
11215,광진구,ST-2547
11215,광진구,ST-2548
11215,광진구,ST-255
11215,광진구,ST-256
11215,광진구,ST-257
11215,광진구,ST-258
11215,광진구,ST-259
11215,광진구,ST-2830
11215,광진구,ST-2843
11215,광진구,ST-2865
11215,광진구,ST-2891
11215,광진구,ST-3012
11215,광진구,ST-3186
11215,광진구,ST-3188
11215,광진구,ST-3309
11215,광진구,ST-3339
11215,광진구,ST-3340
11215,광진구,ST-3351
11215,광진구,ST-377
11215,광진구,ST-378
11215,광진구,ST-379
11215,광진구,ST-381
11215,광진구,ST-382
11215,광진구,ST-383
11215,광진구,ST-384
11215,광진구,ST-385
11215,광진구,ST-386
11215,광진구,ST-387
11215,광진구,ST-388
11215,광진구,ST-445
11215,광진구,ST-483
11215,광진구,ST-97
11215,광진구,ST-972
11215,광진구,ST-973
11215,광진구,ST-974
11215,광진구,ST-98
11215,광진구,ST-980
11215,광진구,ST-983
11215,광진구,ST-984
11215,광진구,ST-985
11215,광진구,ST-986
11215,광진구,ST-987
11215,광진구,ST-988
11215,광진구,ST-99
11230,동대문구,ST-1298
11230,동대문구,ST-1299
11230,동대문구,ST-1300
11230,동대문구,ST-1301
11230,동대문구,ST-1302
11230,동대문구,ST-1303
11230,동대문구,ST-1447
11230,동대문구,ST-1448
11230,동대문구,ST-1449
11230,동대문구,ST-1450
11230,동대문구,ST-1624
11230,동대문구,ST-1625
11230,동대문구,ST-1628
11230,동대문구,ST-1629
11230,동대문구,ST-1630
11230,동대문구,ST-1631
11230,동대문구,ST-1632
11230,동대문구,ST-1671
11230,동대문구,ST-1758
11230,동대문구,ST-2265
11230,동대문구,ST-2266
11230,동대문구,ST-2267
11230,동대문구,ST-2268
11230,동대문구,ST-2269
11230,동대문구,ST-2270
11230,동대문구,ST-2271
11230,동대문구,ST-2272
11230,동대문구,ST-2273
11230,동대문구,ST-2275
11230,동대문구,ST-2276
11230,동대문구,ST-2277
11230,동대문구,ST-2278
11230,동대문구,ST-2279
11230,동대문구,ST-2280
11230,동대문구,ST-2281
11230,동대문구,ST-2418
11230,동대문구,ST-2496
11230,동대문구,ST-2497
11230,동대문구,ST-2498
11230,동대문구,ST-2499
11230,동대문구,ST-2500
11230,동대문구,ST-2501
11230,동대문구,ST-2502
11230,동대문구,ST-2503
11230,동대문구,ST-2504
11230,동대문구,ST-2505
11230,동대문구,ST-2506
11230,동대문구,ST-2507
11230,동대문구,ST-2508
11230,동대문구,ST-2509
11230,동대문구,ST-2560
11230,동대문구,ST-260
11230,동대문구,ST-261
11230,동대문구,ST-262
11230,동대문구,ST-263
11230,동대문구,ST-264
11230,동대문구,ST-265
11230,동대문구,ST-266
11230,동대문구,ST-267
11230,동대문구,ST-268
11230,동대문구,ST-269
11230,동대문구,ST-270
11230,동대문구,ST-271
11230,동대문구,ST-272
11230,동대문구,ST-273
11230,동대문구,ST-274
11230,동대문구,ST-275
11230,동대문구,ST-276
11230,동대문구,ST-2933
11230,동대문구,ST-3155
11230,동대문구,ST-3165
11230,동대문구,ST-3173
11230,동대문구,ST-3198
11230,동대문구,ST-3206
11230,동대문구,ST-3258
11230,동대문구,ST-3286
11230,동대문구,ST-3316
11230,동대문구,ST-3317
11230,동대문구,ST-3328
11230,동대문구,ST-3333
11230,동대문구,ST-3334
11230,동대문구,ST-3353
11230,동대문구,ST-3356
11230,동대문구,ST-3362
11230,동대문구,ST-3363
11230,동대문구,ST-369
11230,동대문구,ST-389
11230,동대문구,ST-390
11230,동대문구,ST-391
11230,동대문구,ST-392
11230,동대문구,ST-393
11230,동대문구,ST-394
11230,동대문구,ST-395
11230,동대문구,ST-396
11230,동대문구,ST-397
11230,동대문구,ST-398
11230,동대문구,ST-399
11230,동대문구,ST-400
11230,동대문구,ST-401
11230,동대문구,ST-402
11230,동대문구,ST-403
11230,동대문구,ST-404
11230,동대문구,ST-405
11230,동대문구,ST-406
11230,동대문구,ST-407
11230,동대문구,ST-408
11230,동대문구,ST-409
11230,동대문구,ST-410
11230,동대문구,ST-411
11230,동대문구,ST-412
11260,중랑구,ST-1093
11260,중랑구,ST-1094
11260,중랑구,ST-1095
11260,중랑구,ST-1096
11260,중랑구,ST-1097
11260,중랑구,ST-1098
11260,중랑구,ST-1099
11260,중랑구,ST-1123
11260,중랑구,ST-1332
11260,중랑구,ST-1333
11260,중랑구,ST-1334
11260,중랑구,ST-1335
11260,중랑구,ST-1345
11260,중랑구,ST-1346
11260,중랑구,ST-1375
11260,중랑구,ST-1380
11260,중랑구,ST-1381
11260,중랑구,ST-1451
11260,중랑구,ST-1452
11260,중랑구,ST-1453
11260,중랑구,ST-2282
11260,중랑구,ST-2283
11260,중랑구,ST-2284
11260,중랑구,ST-2285
11260,중랑구,ST-2286
11260,중랑구,ST-2287
11260,중랑구,ST-2288
11260,중랑구,ST-2289
11260,중랑구,ST-2290
11260,중랑구,ST-2291
11260,중랑구,ST-2292
11260,중랑구,ST-2293
11260,중랑구,ST-2294
11260,중랑구,ST-2295
11260,중랑구,ST-2296
11260,중랑구,ST-2297
11260,중랑구,ST-2298
11260,중랑구,ST-2299
11260,중랑구,ST-2300
11260,중랑구,ST-2301
11260,중랑구,ST-2628
11260,중랑구,ST-2629
11260,중랑구,ST-2630
11260,중랑구,ST-2631
11260,중랑구,ST-2632
11260,중랑구,ST-2633
11260,중랑구,ST-2634
11260,중랑구,ST-2635
11260,중랑구,ST-2636
11260,중랑구,ST-2846
11260,중랑구,ST-2860
11260,중랑구,ST-2881
11260,중랑구,ST-2904
11260,중랑구,ST-2906
11260,중랑구,ST-2921
11260,중랑구,ST-2922
11260,중랑구,ST-2942
11260,중랑구,ST-2952
11260,중랑구,ST-2953
11260,중랑구,ST-2969
11260,중랑구,ST-3006
11260,중랑구,ST-3007
11260,중랑구,ST-3023
11260,중랑구,ST-3024
11260,중랑구,ST-3025
11260,중랑구,ST-3035
11260,중랑구,ST-3036
11260,중랑구,ST-3168
11260,중랑구,ST-3233
11260,중랑구,ST-3253
11260,중랑구,ST-3275
11260,중랑구,ST-3345
11260,중랑구,ST-3346
11260,중랑구,ST-558
11260,중랑구,ST-561
11260,중랑구,ST-566
11260,중랑구,ST-568
11260,중랑구,ST-569
11260,중랑구,ST-570
11260,중랑구,ST-573
11260,중랑구,ST-575
11260,중랑구,ST-577
11260,중랑구,ST-581
11260,중랑구,ST-583
11260,중랑구,ST-584
11260,중랑구,ST-585
11260,중랑구,ST-586
11260,중랑구,ST-587
11260,중랑구,ST-588
11260,중랑구,ST-589
11260,중랑구,ST-590
11260,중랑구,ST-591
11260,중랑구,ST-592
11260,중랑구,ST-593
11260,중랑구,ST-594
11260,중랑구,ST-595
11260,중랑구,ST-596
11260,중랑구,ST-599
11260,중랑구,ST-847
11260,중랑구,ST-848
11260,중랑구,ST-849
11260,중랑구,ST-850
11260,중랑구,ST-851
11260,중랑구,ST-852
11260,중랑구,ST-853
11260,중랑구,ST-854
11260,중랑구,ST-855
11260,중랑구,ST-856
11260,중랑구,ST-857
11260,중랑구,ST-912
11260,중랑구,ST-942
11290,성북구,ST-1200
11290,성북구,ST-1201
11290,성북구,ST-1202
11290,성북구,ST-1203
11290,성북구,ST-1204
11290,성북구,ST-1206
11290,성북구,ST-1207
11290,성북구,ST-1208
11290,성북구,ST-1209
11290,성북구,ST-1210
11290,성북구,ST-1211
11290,성북구,ST-1212
11290,성북구,ST-1213
11290,성북구,ST-1214
11290,성북구,ST-1215
11290,성북구,ST-1216
11290,성북구,ST-1217
11290,성북구,ST-1317
11290,성북구,ST-1347
11290,성북구,ST-1382
11290,성북구,ST-1383
11290,성북구,ST-1384
11290,성북구,ST-1385
11290,성북구,ST-1386
11290,성북구,ST-1424
11290,성북구,ST-1454
11290,성북구,ST-1455
11290,성북구,ST-1456
11290,성북구,ST-1457
11290,성북구,ST-1458
11290,성북구,ST-1459
11290,성북구,ST-1460
11290,성북구,ST-1633
11290,성북구,ST-1634
11290,성북구,ST-1635
11290,성북구,ST-1636
11290,성북구,ST-1637
11290,성북구,ST-1666
11290,성북구,ST-1723
11290,성북구,ST-1745
11290,성북구,ST-1746
11290,성북구,ST-2220
11290,성북구,ST-2221
11290,성북구,ST-2222
11290,성북구,ST-2223
11290,성북구,ST-2224
11290,성북구,ST-2225
11290,성북구,ST-2226
11290,성북구,ST-2227
11290,성북구,ST-2229
11290,성북구,ST-2230
11290,성북구,ST-2231
11290,성북구,ST-2232
11290,성북구,ST-2233
11290,성북구,ST-2234
